user_id,window_end_date,window_start_ts,window_end_ts,n_samples_30d,obs_days_in_window,median_interval_h,p95_interval_h,max_gap_h,gaps_gt_6h_count,gaps_gt_12h_count,gaps_gt_24h_count,duplicate_timestamp_count,cycle_decrease_count,fcc_missing_count,rsoc_missing_count,has_counter_reset,window_data_quality_label,cycle_start_30d,cycle_end_30d,cycle_delta_30d,cycle_rate_per_30d,ac_time_ratio_30d,charge_time_ratio_30d,discharge_time_ratio_30d,rsoc_min_30d,rsoc_max_30d,rsoc_swing_30d,rsoc_p05_30d,rsoc_p50_30d,rsoc_p95_30d,frac_below_10_30d,frac_below_20_30d,frac_above_80_30d,frac_above_90_30d,frac_above_95_30d,n_acdc_switches_30d,n_charge_status_switches_30d,n_discharge_sessions_30d,fcc_start_30d,fcc_end_30d,fcc_min_30d,fcc_max_30d,fcc_abs_delta_30d,fcc_any_changes_30d,fcc_effective_changes_30d,fcc_effective_step_abs_max_30d,last_effective_fcc_change_ts_in_window,last_effective_fcc_change_cycle_in_window,soh_start_30d,soh_end_30d,n_80_20_80_ok_complete_30d,n_80_20_80_large_gap_30d,n_80_20_80_no_response_30d,n_80_20_80_censored_30d,n_80_20_80_any_30d,n_85_15_85_ok_complete_30d,n_85_15_85_large_gap_30d,n_85_15_85_no_response_30d,n_85_15_85_censored_30d,n_85_15_85_any_30d,n_90_10_90_ok_complete_30d,n_90_10_90_large_gap_30d,n_90_10_90_no_response_30d,n_90_10_90_censored_30d,n_90_10_90_any_30d,expected_response_30d,observed_response_30d,no_response_count_30d,n_complete_ok_opportunities_30d,p_all_no_response_30d,fw_response_anomaly_score_30d,conformal_p,conformal_p_proxy_final_normal,state_as_of_ts,first_seen_ts,last_seen_ts,last_effective_fcc_value,last_effective_fcc_change_ts,last_effective_fcc_change_cycle,days_since_last_effective_fcc_change,cycles_since_last_effective_fcc_change,cum_primary_no_response_since_last_fcc_change,cum_primary_censored_since_last_fcc_change,cum_primary_ok_since_last_fcc_change,cum_primary_large_gap_since_last_fcc_change,cum_primary_response_since_last_fcc_change,cum_strict_no_response_since_last_fcc_change,cum_strict_censored_since_last_fcc_change,cum_strict_ok_since_last_fcc_change,cum_strict_large_gap_since_last_fcc_change,cum_strict_response_since_last_fcc_change,cum_expected_response_since_last_fcc_change,cum_observed_response_since_last_fcc_change,cum_log_p_all_no_response_since_last_fcc_change,cum_fw_response_anomaly_score,cluster_id,cluster_profile_name,cluster_action_hint,window_label,stateful_label,recommended_action,alert_fired,consecutive_windows_opportunity_no_response,primary_evidence,analysis_timestamp,code_version,window_days,stride_days,effective_step_definition
MCROWNOVER-QC11_mcrownover,2026-05-26,2026-04-26 23:59:59.999999999,2026-05-26 23:59:59.999999999,1393,29.529,0.5,0.5,21.476,6,1,0,0,0,0,0,False,WINDOW_QUALITY_OK,34.0,45.0,11.0,11.176,0.9495,0.123,0.0505,5.0,100.0,95.0,31.2,100.0,100.0,0.0107,0.0222,0.893,0.876,0.7029,62,93,31,84940.0,82410.0,81600.0,85410.0,3810.0,18,8,1190.0,2026-05-18 18:43:22,45.0,94.38,91.57,7,1,3,0,8,7,1,3,0,8,6,1,2,0,7,4.4336,4,3,7,0.000552,3.2582,0.03863,0.04121,2026-05-26 23:59:59.999999999,2025-09-02 13:13:27,2026-05-26 12:55:13,82410.0,2026-05-18 18:43:22,45.0,8.22,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=8.22, cyc_since=0.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=3.258, expected=4.434, observed=4, n_ok_opp=7, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
MNAKABAYASH-XPZ_mnakabayashi1,2026-05-27,2026-04-27 23:59:59.999999999,2026-05-27 23:59:59.999999999,111,9.26,0.5,13.829,61.768,7,7,2,0,0,0,0,False,WINDOW_QUALITY_OK,187.0,188.0,1.0,3.24,0.8932,0.1328,0.1068,2.0,100.0,98.0,33.5,99.0,100.0,0.0383,0.046,0.8744,0.8596,0.8366,10,13,5,51880.0,51880.0,51880.0,51880.0,0.0,0,0,0.0,,,90.94,90.94,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0.0,0,0,0,,0.0,,,2026-05-27 23:59:59.999999999,2023-07-04 16:26:51,2026-05-27 14:45:46,51880.0,2024-03-21 13:33:25,91.0,797.435,97.0,0,0,0,27,0,0,0,0,8,0,0.0,0,0.0,-0.0,4,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=797.435, cyc_since=97.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
MNAKATA1-3Y659D_mnakata1,2025-11-14,2025-10-15 23:59:59.999999999,2025-11-14 23:59:59.999999999,187,14.025,0.5,0.5,247.035,1,1,1,0,0,0,0,False,WINDOW_QUALITY_OK,154.0,154.0,0.0,0.0,0.9731,0.0124,0.0269,4.0,100.0,96.0,100.0,100.0,100.0,0.0,0.0,1.0,1.0,1.0,4,5,2,45910.0,45910.0,45910.0,45910.0,0.0,0,0,0.0,,,80.54,80.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2025-11-14 23:59:59.999999999,2023-02-03 09:33:37,2025-11-14 18:10:20,46090.0,2025-01-05 23:43:19,146.0,313.012,8.0,0,0,0,3,0,0,0,0,1,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=313.012, cyc_since=8.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
MNISHIO1-2DR71T_mnishio1,2025-10-24,2025-09-24 23:59:59.999999999,2025-10-24 23:59:59.999999999,44,9.979,0.284,2.137,179.984,2,2,2,0,0,0,0,False,WINDOW_QUALITY_OK,27.0,29.0,2.0,6.013,0.5327,0.3224,0.3782,0.0,100.0,100.0,1.0,78.5,100.0,0.0287,0.076,0.644,0.2965,0.2731,8,10,4,56980.0,56980.0,56980.0,56980.0,0.0,0,0,0.0,,,99.96,99.96,0,2,0,0,2,0,2,0,0,2,0,2,0,0,2,0.0,0,0,0,,0.0,,,2025-10-24 23:59:59.999999999,2023-02-02 20:49:03,2025-10-24 14:06:46,56980.0,2024-06-13 22:08:59,24.0,498.077,5.0,0,0,0,4,0,0,0,0,4,0,0.0,0,0.0,-0.0,5,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=498.077, cyc_since=5.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
MNISHIO1-43AFSK_Debug,2024-07-24,2024-06-24 23:59:59.999999999,2024-07-24 23:59:59.999999999,454,29.1,0.5,7.125,59.928,24,13,5,0,0,0,0,False,WINDOW_QUALITY_OK,227.0,242.0,15.0,15.464,0.504,0.1964,0.496,2.0,100.0,98.0,16.65,85.5,100.0,0.0378,0.0681,0.5475,0.4345,0.3556,114,149,57,48210.0,48210.0,48210.0,48210.0,0.0,0,0,0.0,,,84.5,84.5,1,4,1,0,5,0,2,0,0,2,0,2,0,0,2,0.0412,0,1,1,0.958801,0.0183,0.98817,0.99915,2024-07-24 23:59:59.999999999,2023-02-06 18:29:29,2024-07-24 10:57:53,48210.0,2024-06-24 21:41:10,227.0,30.096,15.0,1,0,1,4,0,0,0,0,2,0,0.0412,0,-0.04207,0.0183,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_OPPORTUNITY_NO_RESPONSE,STATEFUL_WATCH,ACTION_WATCH,False,1,"days_since_fcc=30.096, cyc_since=15.0, cum_primary_no_response=1, cum_strict_no_response=0, cum_anom=0.018, win_anom=0.018, expected=0.041, observed=0, n_ok_opp=1, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
NILE_SVT,2026-05-29,2026-04-29 23:59:59.999999999,2026-05-29 23:59:59.999999999,304,29.108,0.5,14.769,143.596,22,16,4,0,0,0,0,False,WINDOW_QUALITY_OK,9.0,15.0,6.0,6.184,0.5451,0.2074,0.4549,16.0,100.0,84.0,49.0,96.0,100.0,0.0,0.0144,0.7047,0.5543,0.4413,73,95,37,58030.0,57960.0,57960.0,58030.0,70.0,6,0,0.0,,,100.05,99.93,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-05-29 23:59:59.999999999,2026-03-25 07:54:33,2026-05-29 07:29:46,58030.0,2026-03-25 07:54:33,1.0,65.67,14.0,1,0,1,2,0,0,0,0,0,0,0.4851,0,-0.66388,0.2883,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=65.67, cyc_since=14.0, cum_primary_no_response=1, cum_strict_no_response=0, cum_anom=0.288, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
NORITY-X1YOGA_nority,2026-05-20,2026-04-20 23:59:59.999999999,2026-05-20 23:59:59.999999999,264,29.189,0.5,13.593,43.719,36,15,2,0,0,0,0,False,WINDOW_QUALITY_OK,184.0,186.0,2.0,2.056,0.9069,0.1083,0.0931,72.0,100.0,28.0,94.15,97.0,100.0,0.0,0.0,0.9808,0.9626,0.8064,16,56,8,56990.0,56990.0,56990.0,56990.0,0.0,0,0,0.0,,,99.98,99.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-05-20 23:59:59.999999999,2023-02-07 01:57:03,2026-05-20 08:49:05,56990.0,2023-02-07 01:57:03,5.0,1198.919,181.0,0,0,0,18,0,0,0,0,11,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=1198.919, cyc_since=181.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
PHAYES-PF62TDKH_PHAYES,2026-05-28,2026-04-28 23:59:59.999999999,2026-05-28 23:59:59.999999999,704,29.373,0.5,3.741,25.495,23,8,2,0,0,0,0,False,WINDOW_QUALITY_OK,10.0,13.0,3.0,3.064,0.8512,0.0742,0.1488,23.0,100.0,77.0,82.15,99.0,100.0,0.0,0.0,0.9346,0.9023,0.8357,83,107,42,74930.0,74890.0,74890.0,74930.0,40.0,3,0,0.0,,,99.91,99.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2026-05-28 23:59:59.999999999,2026-01-15 11:06:27,2026-05-28 15:20:03,75010.0,2026-01-15 11:06:27,1.0,133.537,12.0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.0,-0.0,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=133.537, cyc_since=12.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
PPOOJA-PW0C7CJW_ppooja,2024-11-11,2024-10-12 23:59:59.999999999,2024-11-11 23:59:59.999999999,363,28.888,0.5,8.753,57.338,30,11,4,0,0,0,0,False,WINDOW_QUALITY_OK,23.0,34.0,11.0,11.424,0.3447,0.1497,0.6577,0.0,100.0,100.0,12.1,64.0,100.0,0.0177,0.0812,0.3704,0.2911,0.2485,53,63,27,63800.0,60260.0,60260.0,63800.0,3540.0,7,6,3480.0,2024-11-07 20:24:35,34.0,110.0,103.9,3,4,0,0,7,2,4,0,0,6,2,3,0,0,5,2.2627,3,0,3,0.014568,1.8366,0.11923,0.14733,2024-11-11 23:59:59.999999999,2024-07-24 11:29:46,2024-11-11 07:57:20,60260.0,2024-11-07 20:24:35,34.0,4.15,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=4.15, cyc_since=0.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=1.837, expected=2.263, observed=3, n_ok_opp=3, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
PRIMUS_tscott2,2024-04-16,2024-03-17 23:59:59.999999999,2024-04-16 23:59:59.999999999,279,22.044,0.5,10.723,65.016,18,10,4,0,0,0,0,False,WINDOW_QUALITY_OK,116.0,124.0,8.0,10.887,0.4839,0.1545,0.5161,4.0,100.0,96.0,28.8,95.0,100.0,0.0129,0.0311,0.672,0.5799,0.4355,44,60,22,51810.0,47440.0,47440.0,51810.0,4370.0,1,1,4370.0,2024-03-25 22:43:56,116.0,90.82,83.16,1,4,1,0,5,0,1,0,0,1,0,1,0,0,1,0.2727,0,1,1,0.727273,0.1383,0.70059,0.85666,2024-04-16 23:59:59.999999999,2023-03-16 15:15:16,2024-04-16 11:08:40,47440.0,2024-03-25 22:43:56,116.0,22.053,8.0,1,0,1,4,0,0,0,0,1,0,0.2727,0,-0.31845,0.1383,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=22.053, cyc_since=8.0, cum_primary_no_response=1, cum_strict_no_response=0, cum_anom=0.138, win_anom=0.138, expected=0.273, observed=0, n_ok_opp=1, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
RAY-X1-9_Ratan,2025-03-06,2025-02-04 23:59:59.999999999,2025-03-06 23:59:59.999999999,363,29.662,0.231,10.211,70.429,28,15,8,0,0,0,0,False,WINDOW_QUALITY_OK,580.0,586.0,6.0,6.068,0.5911,0.1392,0.4089,0.0,100.0,100.0,47.1,100.0,100.0,0.033,0.036,0.8628,0.7964,0.7868,171,181,86,44780.0,44620.0,44620.0,44780.0,160.0,1,1,160.0,2025-02-07 10:40:37,581.0,78.49,78.21,2,0,2,0,2,2,0,2,0,2,2,0,2,0,2,0.0824,0,2,2,0.9193,0.0365,0.87017,0.95371,2025-03-06 23:59:59.999999999,2023-02-08 09:01:35,2025-03-06 16:09:54,44620.0,2025-02-07 10:40:37,581.0,27.555,5.0,2,0,2,0,0,2,0,2,0,0,0.0824,0,-0.08414,0.0365,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=27.555, cyc_since=5.0, cum_primary_no_response=2, cum_strict_no_response=2, cum_anom=0.036, win_anom=0.036, expected=0.082, observed=0, n_ok_opp=2, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
SDESCHENES-FH3M_sdeschenes,2025-11-12,2025-10-13 23:59:59.999999999,2025-11-12 23:59:59.999999999,174,28.979,0.5,8.197,234.053,13,4,3,0,0,0,0,False,WINDOW_QUALITY_OK,659.0,673.0,14.0,14.493,0.5911,0.2424,0.4089,5.0,100.0,95.0,12.25,95.0,100.0,0.0499,0.0594,0.6058,0.5217,0.4357,42,53,21,46740.0,46740.0,46740.0,46740.0,0.0,0,0,0.0,,,89.03,89.03,3,2,3,0,5,3,2,3,0,5,1,2,1,0,3,0.1568,0,3,3,0.850887,0.0701,0.80579,0.93606,2025-11-12 23:59:59.999999999,2023-06-06 16:03:55,2025-11-12 08:04:53,46740.0,2025-10-03 11:13:11,652.0,40.533,21.0,4,0,4,3,0,2,0,2,3,0,0.198,0,-0.20355,0.0884,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_OPPORTUNITY_NO_RESPONSE,STATEFUL_WATCH,ACTION_WATCH,False,11,"days_since_fcc=40.533, cyc_since=21.0, cum_primary_no_response=4, cum_strict_no_response=2, cum_anom=0.088, win_anom=0.07, expected=0.157, observed=0, n_ok_opp=3, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
SHIGE_TH1,2024-02-09,2024-01-10 23:59:59.999999999,2024-02-09 23:59:59.999999999,583,29.411,0.362,5.052,57.177,21,12,5,0,0,0,0,False,WINDOW_QUALITY_OK,9.0,27.0,18.0,18.361,0.3791,0.2027,0.6209,2.0,100.0,98.0,26.1,76.0,100.0,0.0129,0.0349,0.3066,0.2204,0.1368,172,217,87,59560.0,59390.0,59390.0,59560.0,170.0,11,0,0.0,,,104.44,104.14,1,3,1,0,4,0,2,0,0,2,0,2,0,0,2,0.2336,0,1,1,0.766423,0.1155,0.7363,0.89135,2024-02-09 23:59:59.999999999,2023-12-19 14:23:34,2024-02-09 11:05:17,59670.0,2023-12-19 14:23:34,1.0,52.4,26.0,1,0,1,4,0,0,0,0,2,0,0.2336,0,-0.26602,0.1155,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_OPPORTUNITY_NO_RESPONSE,STATEFUL_WATCH,ACTION_WATCH,False,7,"days_since_fcc=52.4, cyc_since=26.0, cum_primary_no_response=1, cum_strict_no_response=0, cum_anom=0.116, win_anom=0.116, expected=0.234, observed=0, n_ok_opp=1, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
SIWAI-PF43AVX9_siwai,2024-07-06,2024-06-06 23:59:59.999999999,2024-07-06 23:59:59.999999999,138,28.731,0.5,20.421,78.204,26,19,5,0,0,0,0,False,WINDOW_QUALITY_OK,205.0,209.0,4.0,4.177,0.3275,0.1969,0.6725,17.0,100.0,83.0,20.7,81.5,100.0,0.0,0.0494,0.4923,0.2632,0.1963,32,41,17,48080.0,48080.0,48080.0,48080.0,0.0,0,0,0.0,,,84.28,84.28,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2024-07-06 23:59:59.999999999,2023-03-24 15:09:12,2024-07-06 05:45:06,48080.0,2024-03-19 06:07:42,168.0,109.745,41.0,2,0,2,7,0,2,0,2,1,0,0.2079,0,-0.22439,0.0975,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=109.745, cyc_since=41.0, cum_primary_no_response=2, cum_strict_no_response=2, cum_anom=0.098, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
SIWAI-PF462GGQ_localuser,2024-10-28,2024-09-28 23:59:59.999999999,2024-10-28 23:59:59.999999999,452,28.454,0.5,6.169,82.41,25,4,4,0,0,0,0,False,WINDOW_QUALITY_OK,244.0,256.0,12.0,12.652,0.5525,0.1713,0.4475,17.0,100.0,83.0,30.55,84.0,100.0,0.0,0.0097,0.5307,0.4083,0.3025,115,148,58,48080.0,48080.0,48080.0,48080.0,0.0,0,0,0.0,,,84.28,84.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2024-10-28 23:59:59.999999999,2024-07-06 06:57:56,2024-10-28 11:52:16,48080.0,2024-07-06 06:57:56,209.0,114.71,47.0,1,0,1,8,0,0,0,0,1,0,0.0744,0,-0.07733,0.0336,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=114.71, cyc_since=47.0, cum_primary_no_response=1, cum_strict_no_response=0, cum_anom=0.034, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
SIWAI-PF462GGQ_siwai,2024-10-21,2024-09-21 23:59:59.999999999,2024-10-21 23:59:59.999999999,392,27.17,0.5,6.675,82.41,25,4,4,0,0,0,0,False,WINDOW_QUALITY_OK,242.0,252.0,10.0,11.041,0.6039,0.1878,0.3961,24.0,100.0,76.0,46.0,93.0,100.0,0.0,0.0,0.6136,0.4991,0.4022,101,134,51,48080.0,48080.0,48080.0,48080.0,0.0,0,0,0.0,,,84.28,84.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2024-10-21 23:59:59.999999999,2024-07-06 06:57:56,2024-10-21 15:29:34,48080.0,2024-07-06 06:57:56,209.0,107.71,43.0,1,0,1,8,0,0,0,0,1,0,0.0744,0,-0.07733,0.0336,1,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=107.71, cyc_since=43.0, cum_primary_no_response=1, cum_strict_no_response=0, cum_anom=0.034, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
SSUGIMOTO2-6_ssugimoto2,2025-06-09,2025-05-10 23:59:59.999999999,2025-06-09 23:59:59.999999999,277,28.028,0.5,10.446,110.83,15,14,6,0,0,0,0,False,WINDOW_QUALITY_OK,39.0,42.0,3.0,3.211,0.5992,0.0842,0.4008,48.0,95.0,47.0,70.8,84.0,94.0,0.0,0.0,0.789,0.2524,0.0,58,65,29,91150.0,91100.0,91100.0,91150.0,50.0,3,0,0.0,,,101.28,101.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2025-06-09 23:59:59.999999999,2024-02-22 13:21:24,2025-06-09 09:15:30,91710.0,2024-02-22 13:21:24,3.0,473.443,39.0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.0,-0.0,3,AC_BOUND,gauge_reset_hint,WINDOW_INSUFFICIENT_LEARNING_OPPORTUNITY,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=473.443, cyc_since=39.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=AC_BOUND, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
SUGAP-PF2QQVFQ_SUGAP,2024-02-06,2024-01-07 23:59:59.999999999,2024-02-06 23:59:59.999999999,812,28.817,0.5,1.856,45.667,23,10,3,0,0,0,0,False,WINDOW_QUALITY_OK,487.0,501.0,14.0,14.575,0.6783,0.1825,0.3217,4.0,100.0,96.0,50.55,98.0,100.0,0.0005,0.0049,0.8516,0.7688,0.6101,165,215,83,45080.0,45080.0,44850.0,45660.0,810.0,59,34,650.0,2024-02-06 08:56:58,501.0,79.09,79.09,1,4,0,0,5,0,2,0,0,2,0,1,0,0,1,0.9885,1,0,1,0.011494,1.9395,0.11125,0.13947,2024-02-06 23:59:59.999999999,2023-02-03 12:45:16,2024-02-06 17:26:59,45080.0,2024-02-06 08:56:58,501.0,0.627,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,-0.0,2,MOBILE_DEEP_CYCLE_NO_RESPONSE,fw_check_hint,WINDOW_NORMAL_RESPONDING,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=0.627, cyc_since=0.0, cum_primary_no_response=0, cum_strict_no_response=0, cum_anom=-0.0, win_anom=1.94, expected=0.989, observed=1, n_ok_opp=1, cluster=MOBILE_DEEP_CYCLE_NO_RESPONSE, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
T14S-GEN5-REX_shensl3,2025-09-28,2025-08-29 23:59:59.999999999,2025-09-28 23:59:59.999999999,310,29.013,0.5,6.779,259.968,20,4,2,0,0,0,0,False,WINDOW_QUALITY_OK,207.0,217.0,10.0,10.34,0.5956,0.1751,0.4044,20.0,100.0,80.0,34.0,97.0,100.0,0.0,0.0,0.7853,0.7125,0.618,89,109,45,34200.0,34090.0,34090.0,34200.0,110.0,10,0,0.0,,,58.95,58.76,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,,0.0,,,2025-09-28 23:59:59.999999999,2024-04-30 21:02:18,2025-09-28 08:42:28,34700.0,2025-06-13 00:26:44,164.0,107.981,53.0,2,0,2,5,0,0,0,0,1,0,0.5196,0,-0.69299,0.301,0,LARGE_GAP_AMBIGUOUS,watch_hint,WINDOW_LARGE_GAP_AMBIGUOUS,STATEFUL_WATCH,ACTION_WATCH,False,0,"days_since_fcc=107.981, cyc_since=53.0, cum_primary_no_response=2, cum_strict_no_response=0, cum_anom=0.301, win_anom=0.0, expected=0.0, observed=0, n_ok_opp=0, cluster=LARGE_GAP_AMBIGUOUS, quality=WINDOW_QUALITY_OK",2026-06-08T06:25:28Z,rolling30-v1.0,30,1,abs_ge_50mWh
